Name;FirstName;BirthDate;Address_Line1;Address_Line2;Address_ZipCode;Address_City;Address_Country;Address_State;SSN;MaritalStatus;BirthRank;AttachedToAnOtherSSN;Classifications;BankAccount_Name;BankAccount_EffectiveDate;BankAccount_EndDate;BankAccount_AccountType;BankAccount_Address_Line1;BankAccount_Address_Line2;BankAccount_Address_ZipCode;BankAccount_Address_City;BankAccount_Address_Country;BankAccount_Address_State;BankAccount_AccountHolderName;BankAccount_DepositType;BankAccount_Currency;BankAccount_AccountNumber;BankAccount_RoutingNumber;BankAccount_PrenoteCompleted;BankAccount_Validated;LE;MemberId;HireDate;WorksiteState;TerminationDate;TerminationReason;EmploymentStatus;BaseSalaryAmount;BaseSalaryFrequency;WorkingHours;WorkingHoursDefinedForFrequency;WorkingCategory;SalaryCommissionAmount;SalaryCommissionFrequency;SalaryBonusAmount;SalaryBonusFrequency
Albor;Lucius;09041974;134 Lawrence;;97086;Portland;USA;OR;243427252;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1706;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Goudge;Babette;07121965;167 Kansas Ave;;45202;Cincinnati;USA;OH;858721225;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1707;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kleintop;Denita;01221965;124 Lincoln;;68102;Omaha;USA;NE;631714287;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1708;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Atteburg;Anette;01221942;127 Tower of Americas;;10001;New York;USA;NY;932297133;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1709;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Beneuento;Margit;06171964;124 Caliper Court;;10001;New York;USA;NY;731412473;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1710;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kallhoff;Palmer;07241962;1636 South Hubbard Street ;;45202;Cincinnati;USA;OH;113455722;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1711;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ludovico;Hobert;08241961;138 Circle Lane;;10001;New York;USA;NY;171662111;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1712;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Newness;Shelba;03141954;318 Main Street;;77995;San Marcos;USA;TX;827447183;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1713;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Curpupoz;Vivienne;04191952;141 Lawrence Circle;;45202;Cincinnati;USA;OH;737532975;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1714;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mcmanigal;Spring;10161963;161 Bankers Court;;74103;Tulsa;USA;OK;782746492;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1715;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mclilly;Cedrick;09221971;7099 Main St.;;97086;Portland;USA;OR;923218664;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1716;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Craan;Tawny;02131942;157 Johnson Way;;68102;Omaha;USA;NE;366288956;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1717;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brend;Valda;09151942;123 Main Street;;74103;Tulsa;USA;OK;233752495;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1718;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Maultasch;Arnoldo;08151975;15 Broadway;;77995;San Marcos;USA;TX;944915295;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1719;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cainion;Jina;08151975;15 Broadway;;77995;San Marcos;USA;TX;114741594;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1720;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Menees;Merlene;09041974;135 Lawrence;;97086;Portland;USA;OR;114458156;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1721;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Diestel;Malisa;07121965;168 Kansas Ave;;45202;Cincinnati;USA;OH;792637457;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1722;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Blide;Coreen;01221965;125 Lincoln;;68102;Omaha;USA;NE;715132768;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1723;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kardux;Hiroko;01221942;128 Tower of Americas;;10001;New York;USA;NY;917754618;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1724;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ginanni;Marcellus;06171964;125 Caliper Court;;10001;New York;USA;NY;581729353;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1725;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nobregas;Ellsworth;07241962;1637 South Hubbard Street ;;45202;Cincinnati;USA;OH;533496873;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1726;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Meeroff;Henriette;08241961;139 Circle Lane;;10001;New York;USA;NY;566178532;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1727;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Hofstadter;Glady;03141954;319 Main Street;;77995;San Marcos;USA;TX;232137482;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1728;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Darm;Britt;04191952;142 Lawrence Circle;;45202;Cincinnati;USA;OH;326692495;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1729;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Buchs;Erasmo;10161963;162 Bankers Court;;74103;Tulsa;USA;OK;628554393;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1730;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Pagnello;Tabetha;09221971;7100 Main St.;;97086;Portland;USA;OR;265294592;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1731;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cieloha;Karey;02131942;158 Johnson Way;;68102;Omaha;USA;NE;751898213;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1732;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bjella;Benedict;09151942;124 Main Street;;74103;Tulsa;USA;OK;351194128;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1733;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Pahk;Michale;08151975;15 Broadway;;77995;San Marcos;USA;TX;199241821;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1734;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Grgurevic;Gaylord;08151975;15 Broadway;;77995;San Marcos;USA;TX;918175231;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1735;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Legat;Santo;09041974;136 Lawrence;;97086;Portland;USA;OR;367315558;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1736;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hefter;Luvenia;07121965;169 Kansas Ave;;45202;Cincinnati;USA;OH;537175511;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1737;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Etters;Glennis;01221965;126 Lincoln;;68102;Omaha;USA;NE;213365228;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1738;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Afshar;Jere;01221942;129 Tower of Americas;;10001;New York;USA;NY;331849125;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1739;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Amburgy;Len;06171964;126 Caliper Court;;10001;New York;USA;NY;497452757;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1740;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cattladge;Sarina;07241962;1638 South Hubbard Street ;;45202;Cincinnati;USA;OH;613316298;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1741;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Grivna;Pamella;08241961;140 Circle Lane;;10001;New York;USA;NY;541679195;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1742;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Kless;Salena;03141954;320 Main Street;;77995;San Marcos;USA;TX;885565271;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1743;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Escorza;Alonso;04191952;143 Lawrence Circle;;45202;Cincinnati;USA;OH;881534558;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1744;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Deckelman;Halina;10161963;163 Bankers Court;;74103;Tulsa;USA;OK;831348297;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1745;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gullung;Jarod;09221971;7101 Main St.;;97086;Portland;USA;OR;535536737;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1746;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kulbacki;Elease;02131942;159 Johnson Way;;68102;Omaha;USA;NE;751249819;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1747;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Heisner;Jutta;09151942;125 Main Street;;74103;Tulsa;USA;OK;489128679;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1748;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Goswami;Walton;08151975;15 Broadway;;77995;San Marcos;USA;TX;572595919;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1749;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mozelak;Stanton;08151975;15 Broadway;;77995;San Marcos;USA;TX;417274915;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1750;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Arbolida;Fausto;09041974;137 Lawrence;;97086;Portland;USA;OR;852542822;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1751;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brethour;Willian;07121965;170 Kansas Ave;;45202;Cincinnati;USA;OH;163979282;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1752;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kaczka;Benedict;01221965;127 Lincoln;;68102;Omaha;USA;NE;539268265;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1753;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Eafford;Kraig;01221942;130 Tower of Americas;;10001;New York;USA;NY;819567781;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1754;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Magdefrau;Toney;06171964;127 Caliper Court;;10001;New York;USA;NY;619293189;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1755;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brickles;Arlen;07241962;1639 South Hubbard Street ;;45202;Cincinnati;USA;OH;487169524;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1756;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mettille;Billye;08241961;141 Circle Lane;;10001;New York;USA;NY;168296278;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1757;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Cottengim;Garret;03141954;321 Main Street;;77995;San Marcos;USA;TX;549117795;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1758;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Bretl;Luigi;04191952;144 Lawrence Circle;;45202;Cincinnati;USA;OH;829152813;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1759;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Indermuehle;Larisa;10161963;164 Bankers Court;;74103;Tulsa;USA;OK;225563159;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1760;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dikkers;Pamelia;09221971;7102 Main St.;;97086;Portland;USA;OR;445528939;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1761;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Boillot;Chin;02131942;160 Johnson Way;;68102;Omaha;USA;NE;374515584;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1762;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lefaver;Douglass;09151942;126 Main Street;;74103;Tulsa;USA;OK;135372516;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1763;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fedel;Asuncion;08151975;15 Broadway;;77995;San Marcos;USA;TX;963398568;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1764;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hanstine;Jere;08151975;15 Broadway;;77995;San Marcos;USA;TX;986162886;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1765;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Moreb;Elenora;09041974;138 Lawrence;;97086;Portland;USA;OR;636812866;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1766;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hackmeyer;Waylon;07121965;171 Kansas Ave;;45202;Cincinnati;USA;OH;159341661;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1767;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kenngott;Renaldo;01221965;128 Lincoln;;68102;Omaha;USA;NE;968372198;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1768;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lenorud;Warner;01221942;131 Tower of Americas;;10001;New York;USA;NY;442545779;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1769;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hohney;Gracia;06171964;128 Caliper Court;;10001;New York;USA;NY;239588151;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1770;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bovain;Billye;07241962;1640 South Hubbard Street ;;45202;Cincinnati;USA;OH;833235882;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1771;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mbamalu;Man;08241961;142 Circle Lane;;10001;New York;USA;NY;411814357;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1772;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Colopy;Alonso;03141954;322 Main Street;;77995;San Marcos;USA;TX;799824138;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1773;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Denofrio;Modesto;04191952;145 Lawrence Circle;;45202;Cincinnati;USA;OH;237666191;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1774;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dembosky;Graig;10161963;165 Bankers Court;;74103;Tulsa;USA;OK;863469313;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1775;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kuklenski;Dorsey;09221971;7103 Main St.;;97086;Portland;USA;OR;448422467;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1776;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brombach;Michal;02131942;161 Johnson Way;;68102;Omaha;USA;NE;386936451;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1777;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mildenstein;Kraig;09151942;127 Main Street;;74103;Tulsa;USA;OK;595188774;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1778;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brege;Clementina;08151975;15 Broadway;;77995;San Marcos;USA;TX;914519628;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1779;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kyseth;Rolf;08151975;15 Broadway;;77995;San Marcos;USA;TX;724924712;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1780;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lamphiear;Modesto;09041974;139 Lawrence;;97086;Portland;USA;OR;939225148;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1781;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Felzien;Felton;07121965;172 Kansas Ave;;45202;Cincinnati;USA;OH;421795967;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1782;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dobmeier;Kasey;01221965;129 Lincoln;;68102;Omaha;USA;NE;593299196;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1783;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dambrozio;Lenna;01221942;132 Tower of Americas;;10001;New York;USA;NY;574376584;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1784;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mccandliss;Coreen;06171964;129 Caliper Court;;10001;New York;USA;NY;276652241;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1785;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Goreczny;Katharina;07241962;1641 South Hubbard Street ;;45202;Cincinnati;USA;OH;462297682;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1786;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Eveler;Dorsey;08241961;143 Circle Lane;;10001;New York;USA;NY;732382898;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1787;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Curzi;Granville;03141954;323 Main Street;;77995;San Marcos;USA;TX;185742833;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1788;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Hamper;Thresa;04191952;146 Lawrence Circle;;45202;Cincinnati;USA;OH;299619811;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1789;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hencheck;Jude;10161963;166 Bankers Court;;74103;Tulsa;USA;OK;235629945;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1790;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bagu;Jenise;09221971;7104 Main St.;;97086;Portland;USA;OR;636743927;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1791;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bichoff;Lucius;02131942;162 Johnson Way;;68102;Omaha;USA;NE;275849157;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1792;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Monske;Rana;09151942;128 Main Street;;74103;Tulsa;USA;OK;684398598;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1793;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Humbard;Regena;08151975;15 Broadway;;77995;San Marcos;USA;TX;711884196;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1794;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Malinak;Lindsay;08151975;15 Broadway;;77995;San Marcos;USA;TX;215711633;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1795;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Arroyano;Manual;09041974;140 Lawrence;;97086;Portland;USA;OR;599783425;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1796;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bottolfson;Oneida;07121965;173 Kansas Ave;;45202;Cincinnati;USA;OH;551223968;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1797;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Onisick;Harmony;01221965;130 Lincoln;;68102;Omaha;USA;NE;985532197;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1798;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cossaboon;Henriette;01221942;133 Tower of Americas;;10001;New York;USA;NY;317294792;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1799;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bessone;Brunilda;06171964;130 Caliper Court;;10001;New York;USA;NY;931258893;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1800;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Arrigone;Florencia;07241962;1642 South Hubbard Street ;;45202;Cincinnati;USA;OH;787437118;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1801;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Galanga;Boyce;08241961;144 Circle Lane;;10001;New York;USA;NY;326522685;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1802;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Oblow;Filiberto;03141954;324 Main Street;;77995;San Marcos;USA;TX;692983369;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1803;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Grishan;Larhonda;04191952;147 Lawrence Circle;;45202;Cincinnati;USA;OH;565357824;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1804;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Muehleisen;Noella;10161963;167 Bankers Court;;74103;Tulsa;USA;OK;779637555;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1805;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Filteau;Malcom;09221971;7105 Main St.;;97086;Portland;USA;OR;718685552;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1806;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ealley;Marni;02131942;163 Johnson Way;;68102;Omaha;USA;NE;478177541;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1807;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Laggan;Idell;09151942;129 Main Street;;74103;Tulsa;USA;OK;471749921;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1808;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Maontesano;Arnetta;08151975;15 Broadway;;77995;San Marcos;USA;TX;448575655;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1809;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
